76,IFSPC@MPINAS,-22.874865,-47.105518,0.75,645.1,18:21:32,DRONE,-110
3,IFSPC@MPINAS,-22.874987,-47.103271,0.85,645.1,18:24:8,SOLO,-110
5,IFSPC@MPINAS,-22.874973,-47.103264,0.75,643.8,18:24:19,DRONE,-109
6,IFSPC@MPINAS,-22.874969,-47.10326,0.84,641.5,18:24:25,DRONE,-105
7,IFSPC@MPINAS,-22.874971,-47.10326,0.84,640.6,18:24:26,DRONE,-104
0,IFSPC@MPINAS,-22.874954,-47.10326,0.75,635.6,18:24:44,DRONE,-104
1,IFSPC@MPINAS,-22.874954,-47.10326,0.75,635.7,18:24:45,DRONE,-105
2,IFSPC@MPINAS,-22.874956,-47.10326,0.75,635.4,18:24:50,DRONE,-104
3,IFSPC@MPINAS,-22.874952,-47.103264,0.75,634.0,18:24:56,DRONE,-105
4,IFSPC@MPINAS,-22.874947,-47.103268,0.75,634.0,18:25:2,DRONE,-107
5,IFSPC@MPINAS,-22.874947,-47.103271,0.75,631.6,18:25:12,DRONE,-104
6,IFSPC@MPINAS,-22.874945,-47.103271,0.75,630.6,18:25:13,DRONE,-107
7,IFSPC@MPINAS,-22.87495,-47.103268,0.75,630.6,18:25:23,DRONE,-105
9,IFSPC@MPINAS,-22.874952,-47.103264,0.84,631.2,18:25:30,DRONE,-105
10,IFSPC@MPINAS,-22.874952,-47.103264,0.83,631.2,18:25:30,DRONE,-107
11,IFSPC@MPINAS,-22.874962,-47.10326,0.83,631.2,18:25:46,DRONE,-106
12,IFSPC@MPINAS,-22.874962,-47.10326,0.75,630.6,18:25:47,DRONE,-105
13,IFSPC@MPINAS,-22.874962,-47.103256,0.75,630.4,18:25:53,DRONE,-106
14,IFSPC@MPINAS,-22.874962,-47.103256,0.75,630.4,18:25:58,DRONE,-106
15,IFSPC@MPINAS,-22.874962,-47.103256,0.87,630.2,18:26:9,DRONE,-106
16,IFSPC@MPINAS,-22.874964,-47.103252,0.83,629.7,18:26:15,DRONE,-105
17,IFSPC@MPINAS,-22.874966,-47.103252,0.75,630.5,18:26:16,DRONE,-106
19,IFSPC@MPINAS,-22.874975,-47.10326,0.8,630.5,18:26:32,DRONE,-106
20,IFSPC@MPINAS,-22.874977,-47.10326,0.75,631.4,18:26:38,DRONE,-106
21,IFSPC@MPINAS,-22.874973,-47.10326,0.75,630.9,18:26:44,DRONE,-106
22,IFSPC@MPINAS,-22.874973,-47.10326,0.8,629.9,18:26:45,DRONE,-105
23,IFSPC@MPINAS,-22.874977,-47.103264,0.8,629.9,18:26:51,DRONE,-108
25,IFSPC@MPINAS,-22.874971,-47.103264,0.75,628.9,18:27:7,DRONE,-106
27,IFSPC@MPINAS,-22.874971,-47.103264,0.8,628.7,18:27:18,DRONE,-106
29,IFSPC@MPINAS,-22.87496,-47.10326,0.79,629.2,18:27:30,DRONE,-106
30,IFSPC@MPINAS,-22.87496,-47.10326,0.79,628.8,18:27:31,DRONE,-105
31,IFSPC@MPINAS,-22.874956,-47.10326,0.79,628.8,18:27:37,DRONE,-104
33,IFSPC@MPINAS,-22.874937,-47.103252,0.84,625.9,18:27:53,DRONE,-105
34,IFSPC@MPINAS,-22.874935,-47.103252,0.84,626.7,18:27:59,DRONE,-107
41,IFSPC@MPINAS,-22.874945,-47.10326,0.8,628.5,18:28:34,DRONE,-105
42,IFSPC@MPINAS,-22.874954,-47.10326,0.88,629.7,18:28:45,DRONE,-105
43,IFSPC@MPINAS,-22.874956,-47.10326,0.88,629.4,18:28:46,DRONE,-104
44,IFSPC@MPINAS,-22.874956,-47.10326,0.75,629.7,18:28:52,DRONE,-105
45,IFSPC@MPINAS,-22.874954,-47.10326,0.75,629.7,18:28:57,DRONE,-105
46,IFSPC@MPINAS,-22.874952,-47.103256,0.82,630.0,18:29:3,DRONE,-104
